Id,SalePrice
211,257658.125
212,116607.5703125
213,162321.28125
214,150255.640625
215,126551.2890625
216,172725.859375
217,150370.515625
218,227024.421875
219,193428
220,198581.703125
221,141034.484375
222,201388.0625
223,141963.5
224,245793.375
225,128064.1640625
226,161740.078125
227,117911.9296875
228,197580.1875
229,144674.859375
230,144426.640625
231,169058.71875
232,144761.53125
233,126900.7265625
234,160399.59375
235,151499.015625
236,132766.265625
237,148496.421875
238,130969.171875
239,119589.1640625
240,190093.40625
241,152896.515625
242,110810.5546875
243,225994.734375
244,163581.046875
245,149750.28125
246,173764.78125
247,185813.5625
248,187190.1875
249,152043.4375
250,329976.75
251,198861.890625
252,155418.796875
253,163378.171875
254,165459.421875
255,166128.4375
256,195830.28125
257,158103.421875
258,179958.59375
259,162392.171875
260,144694.625
261,183660.234375
262,219325.734375
263,144362.953125
264,144863.671875
265,225439.453125
266,145286.953125
267,138599.96875
268,141737.265625
269,109212.6875
270,156816.140625
271,211804.953125
272,191397.390625
273,183407.875
274,172732.640625
275,145122.53125
276,99803.25
277,157220.609375
278,167716.5
279,182092.15625
280,205808.609375
281,132854.34375
282,176877.375
283,132180.875
284,164049.265625
285,190469.046875
286,217072.953125
287,188535.375
288,158009.0625
289,240114.0625
290,195752.484375
291,211413.265625
292,222615.09375
293,183186.609375
294,201721.890625
295,167451.0625
296,159277.125
297,157006.21875
298,187520.546875
299,166622.328125
300,131750.875
301,210363.171875
302,217687.78125
303,183284.15625
304,164387.5
305,169326.625
306,207589.078125
307,133641.765625
308,171105.453125
309,152212.03125
310,186465.90625
311,113283.6328125
312,157719.328125
313,148137.640625
314,161570.3125
315,127861.265625
316,267247.28125
317,132043.703125
318,135750.515625
319,145578.515625
320,167094.171875
321,184130.953125
322,118850.8359375
323,197296.578125
324,156958.546875
325,169894.390625
326,179426.8125
327,179519.546875
328,112284.015625
329,145085.71875
330,168098.03125
331,208387.296875
332,156119.328125
333,144524.4375
334,87504.0546875
335,220535.15625
336,171119.375
337,129392.1796875
338,194928.828125
339,146343.390625
340,233777.3125
341,176769.640625
342,200117.765625
343,135055.078125
344,149878.1875
345,305835.3125
346,238971.109375
347,172017.78125
348,116590.9609375
349,178807.390625
350,93336.734375
351,161472.765625
352,162612.28125
353,110274.3359375
354,127491.90625
355,188020.765625
356,166106.078125
357,223024.5
358,139091.796875
359,150956.203125
360,223358.359375
361,160399.6875
362,245915.796875
363,163586.25
364,140241.28125
365,149805.484375
366,134590.015625
367,126835.09375
368,192733.171875
369,162083.828125
370,208719.640625
371,110293.4609375
372,117657.875
373,108479.6015625
374,220271.84375
375,134496.5
376,139861.46875
377,164303
378,152221.796875
379,127472.1015625
380,158984.9375
381,136425.03125
382,124538.3359375
383,163910.578125
384,183041.0625
385,169384.6875
386,153539.296875
387,165650.734375
388,193537.40625
389,221225.609375
390,229088.65625
391,142095.734375
392,118770.0625
393,236539.8125
394,160881.8125
395,96823.921875
396,177270.46875
397,173925.484375
398,128778.9140625
399,167727.875
400,157419.65625
401,190375.21875
402,165483.5625
403,182247.671875
404,186856.765625
405,150715.71875
406,130976.8125
407,133416.875
408,115313.234375
409,188319.984375
410,176295.671875
411,214684.984375
412,185508.984375
413,172234.4375
414,147218.734375
415,145816.015625
416,181107.8125
417,162283.03125
418,128778.109375
419,197784.703125
420,192293.921875
421,129671.8046875
422,67297.3125
423,221176.28125
424,222806.265625
425,100674.140625
426,208177.546875
427,144881.171875
428,161210.828125
429,162793.875
430,147896.8125
431,117793.09375
432,143852.296875
433,131752.140625
434,194411.265625
435,140883.640625
436,134213.890625
437,170006.5625
438,135272.890625
439,168960.359375
440,172674.703125
441,167360.8125
442,179991.140625
443,239873.40625
444,150810.15625
445,193871.40625
446,168678.78125
447,183607.265625
448,137247.015625
449,139727.34375
450,147290.8125
451,182273.4375
452,134085.90625
453,153891.671875
454,160664.25
455,157244.421875
456,175047.046875
457,118540.046875
458,188072.96875
459,149550.734375
460,129014.5859375
461,160652.40625
462,159688.546875
463,158544.75
464,177543.90625
465,225885.296875
466,151167.15625
467,167598.140625
468,182414.8125
469,140385.09375
470,161130.625
471,159318.453125
472,203197.5
473,198144.984375
474,146579.828125
475,157734.28125
476,131610.171875
477,168491.71875
478,154144.328125
479,115560.7109375
480,147021.953125
481,163453.625
482,186767.078125
483,141092.828125
484,207185.703125
485,156373.1875
486,193022
487,170290.28125
488,130228.40625
489,167004.65625
490,191755.75
491,216037.390625
492,159826.171875
493,196058.609375
494,141833.671875
495,153058.8125
496,173648.359375
497,138268.4375
498,120170.5234375
499,146511.265625
500,236492.25
501,207593.5
502,203277.78125
503,126410.0078125
504,174985.859375
505,182837.015625
506,131138.984375
507,190129.34375
508,198238.359375
509,236526.15625
510,137265.265625
511,181640.765625
512,192771.5
513,124051.3125
514,162691.328125
515,132348.25
516,161816.53125
517,152283.640625
518,220916.390625
519,177061.984375
520,141336.203125
521,144629.734375
522,120041.7109375
523,172844.421875
524,135627.125
525,207311.109375
526,199119.6875
527,268135.03125
528,184737.46875
529,164669.34375
530,105245.4765625
531,140456.34375
532,149595.140625
533,232035.75
534,134420.171875
535,186511.3125
536,125314.0390625
537,154949.171875
538,193143.1875
539,140436.28125
540,184728.953125
541,141053.703125
542,163538.28125
543,185627.421875
544,157068.15625
545,149105.078125
546,191063.453125
547,187735.921875
548,185299.5
549,179238.1875
550,173457.109375
551,159430.46875
552,128767.5546875
553,184658
554,184537.4375
555,158740.46875
556,176385.140625
557,227030.390625
558,187160.765625
559,160416.109375
560,135879.21875
561,172395.84375
562,127105.8671875
563,188732.375
564,184710.203125
565,163344.65625
566,143602
567,187088.515625
568,155216.3125
569,181026.78125
570,117498.1171875
571,117828.4375
572,181740.5
573,206254.0625
574,163207.515625
575,179985.828125
576,191833.734375
577,162444.921875
578,169108.328125
579,111169.125
580,157588.609375
581,111007.6484375
582,155358.3125
583,147172.265625
584,129050.9921875
585,134850.703125
586,131605.953125
587,153731.484375
588,175319.6875
589,193056.0625
590,181890.0625
591,224775.5625
592,181931.671875
593,178908.046875
594,196606.109375
595,160405.21875
596,190984.40625
597,136644.5
598,135177.15625
599,175231.953125
600,191719.9375
601,169942.4375
602,183010.46875
603,133622.984375
604,197589.296875
605,341214.5625
606,194616.609375
607,169843.6875
608,148591.609375
609,209171.515625
610,185612.75
611,201704.84375
612,183774.53125
613,196133.09375
614,128717.96875
615,146269.90625
616,154941.609375
617,167493.25
618,131606.125
619,157644.140625
620,160026.796875
621,201530.53125
622,193249.875
623,227849.859375
624,174225.59375
625,214336.125
626,129799.0859375
627,158604.3125
628,189083.71875
629,153302.140625
630,279756.5
631,214647.46875
632,177141.96875
633,149870.75
634,184955.671875
635,143302.25
636,131061.4140625
637,141188.578125
638,143646.265625
639,173028.765625
640,91450.15625
641,180374.375
642,101586.0078125
643,166950.09375
644,203740.6875
645,171846.53125
646,163273.078125
647,165475.546875
648,154197.546875
649,191476.40625
650,144444.546875
651,138936.421875
652,172455.78125
653,143943.546875
654,114263.3984375
655,150838.34375
656,185592.859375
657,131573.34375
658,221984.015625
659,207990.96875
660,111478.1171875
661,139336.609375
662,140457.03125
663,158420.5
664,174594.078125
665,256163.90625
666,196514.890625
667,137564.171875
668,149830.328125
669,208113.671875
670,222271.890625
671,184339.765625
672,223073.765625
673,157841.90625
674,155241.78125
675,165884.5625
676,220284.765625
677,168666.875
678,158126.59375
679,119453.3046875
680,176008.109375
681,94458.6328125
682,148940.53125
683,254566.375
684,114523.1796875
685,130801.6953125
686,171664.25
687,124668.703125
688,222419.734375
689,169285.203125
690,162712.1875
691,234103.15625
692,130939.1875
693,159470.140625
694,176150.53125
695,161549.40625
696,133547.203125
697,229569.375
698,249990.703125
699,105775.0546875
700,90640.9140625
701,193457.65625
702,145244
703,174093.03125
704,150339.40625
705,211108.9375
706,121254.7109375
707,138048
708,114942.2890625
709,170839.53125
710,117643.765625
711,189620.15625
712,180494.09375
713,149615.578125
714,121040.2734375
715,128677.7109375
716,130356.03125
717,200264.828125
718,164565.3125
719,171754.3125
720,151111.984375
721,146469.59375
722,101704.65625
723,150828.296875
724,205320.953125
725,164410.078125
726,192196.828125
727,150033.984375
728,114076.7421875
729,111919.96875
730,130612.359375
731,196885.859375
732,222032.390625
733,162300.125
734,146305.96875
735,164310.8125
736,157248.765625
737,135624.84375
738,200126.859375
739,164552.28125
740,168960.15625
741,192710.40625
742,155506.609375
743,162089.09375
744,290611.28125
745,155688.296875
746,134170.125
747,183262.96875
748,159802.609375
749,200399.015625
750,158465.40625
751,258481.5625
752,120519.2421875
753,176856.640625
754,134295.859375
755,196563.203125
756,190921.234375
757,171844.859375
758,143641.0625
759,238981.859375
760,171400.375
761,180581.4375
762,159244.359375
763,158429.515625
764,141128.5
765,190358.28125
766,130664.8125
767,177034.03125
768,198834.515625
769,205102.265625
770,141375.125
771,131224.234375
772,162862.625
773,190015.953125
774,153036.140625
775,212817.484375
776,173841.4375
777,182285.109375
778,185001.53125
779,194715.953125
780,214055.15625
781,85692.9453125
782,212328.359375
783,152576.625
784,200398.9375
785,166934.421875
786,248189.609375
787,172909.28125
788,170237.03125
789,166472.4375
790,135737.84375
791,124013.7109375
792,109157.3515625
793,139051.578125
794,176250.390625
795,166842.46875
796,123389.3671875
797,155429.109375
798,216548.171875
799,138056.171875
800,176864.765625
801,135977.078125
802,155257.578125
803,151160.09375
804,167854.96875
805,129500.609375
806,152185.453125
807,144498.34375
808,167338.515625
809,179918.71875
810,190778.21875
811,179991.96875
812,146696.734375
813,265530.125
814,106942.5703125
815,166972.296875
816,174823.625
817,116239.4140625
818,158973.578125
819,183968.75
820,177183.140625
821,223446.3125
822,132867.71875
823,198216.375
824,147067.0625
825,139953.4375
826,159048.828125
827,241255.5625
828,183927.734375
829,235172.8125
830,168201.625
831,150887.5625
832,136641.953125
833,148737.265625
834,186374.875
835,141753.8125
836,183855.890625
837,255299.296875
838,193907.75
839,128101.34375
840,186361.5
841,158785.90625
842,172666.0625
843,188297.0625
844,155597.640625
845,207314.953125
846,171972.140625
847,136477.859375
848,153725.59375
849,189608.96875
850,134235.421875
851,124389.9296875
852,200868.609375
853,185203.5625
854,145527.046875
855,106190.875
856,152269.65625
857,214772.125
858,154952
859,123128.8203125
860,189967.03125
861,166495.96875
862,179151.84375
863,175579.453125
864,168750.5
865,160687.140625
866,154171.34375
867,320158.28125
868,116914.7890625
869,168674.3125
870,207970.375
871,182698.0625
872,124698.9375
873,163947.828125
874,189319.40625
875,191109.0625
876,133699.46875
877,122312.015625
878,163585.390625
879,117047.703125
880,154440.765625
881,145354.265625
882,174631.515625
883,177166.234375
884,119053.6171875
885,202391.96875
886,180175.4375
887,134894.6875
888,164836.53125
889,148894.578125
890,161803.734375
891,179286.359375
892,149268.75
893,183386.84375
894,132273.28125
895,233522.734375
896,142098.34375
897,173392.296875
898,219956.890625
899,221797.28125
900,176923.84375
901,210062.890625
902,211192.703125
903,137444.734375
904,176114.875
905,176423.890625
906,146815.1875
907,199634.859375
908,132761.203125
909,141592.734375
910,164119.25
911,145917.15625
912,109289.5
913,175930.21875
914,179544.75
915,228031.953125
916,189000.9375
917,143328.203125
918,163030.640625
919,173865.328125
920,144108.671875
921,188506.828125
922,147472.109375
923,190540.734375
924,155169.3125
925,117321.75
926,124923.59375
927,202945.859375
928,143923.34375
929,140519.328125
930,192570.65625
931,163025.28125
932,106054.0703125
933,211963.578125
934,106736.3828125
935,123761.203125
936,159779.515625
937,177639.15625
938,101697.921875
939,148319.078125
940,156938.484375
941,181376
942,129319.5078125
943,134279.078125
944,130737.859375
945,124868.734375
946,116306.4296875
947,199936.453125
948,197226.515625
949,156199.796875
950,130356.578125
951,145179.984375
952,167951.9375
953,137828.5625
954,217887.984375
955,201748.953125
956,126167.421875
957,159161.78125
958,150339.078125
959,168112.03125
960,219642.109375
961,109617.96875
962,182995.96875
963,131008.4609375
964,199720.015625
965,211653.734375
966,185756.984375
967,177521.953125
968,168702.140625
969,155844.34375
970,116929.9921875
971,120660.890625
972,262462.25
973,87067.2578125
974,136363.9375
975,168903.078125
976,196750.828125
977,125402.5
978,132909.984375
979,160580.140625
980,127030.1953125
981,115449.75
982,138793.15625
983,159905.3125
984,291517.09375
985,185724.859375
986,208264.546875
987,196571.671875
988,163827.6875
989,179823.375
990,169165.859375
991,208509.5625
992,193689.203125
993,118006.9296875
994,223936.953125
995,199383.6875
996,171105.296875
997,128498.9375
998,127837.40625
999,153909.359375
1000,177451.671875
1001,194305.40625
1002,118137.21875
1003,155643.78125
1004,197362.828125
1005,164018.625
1006,185510.140625
1007,176794.859375
1008,219589.078125
1009,104627.421875
1010,179842.453125
1011,159550.328125
1012,122737.046875
1013,125435.890625
1014,112787.546875
1015,166072.828125
1016,147230.609375
1017,158056.265625
1018,197652.8125
1019,159436.296875
1020,179562.5
1021,135972.1875
1022,138645.5
1023,170779.609375
1024,122831.078125
1025,144258.984375
1026,164227.265625
1027,161127.40625
1028,169171.671875
1029,168636.546875
1030,153256.5625
1031,142609.40625
1032,165610.078125
1033,139355.984375
1034,156786.90625
1035,164668.4375
1036,182347.328125
1037,191738.1875
1038,145907.65625
1039,187130.375
1040,123694.1328125
1041,164259.421875
1042,247489
1043,184735.5
1044,134878.890625
1045,172232.875
1046,231443.828125
1047,143965.484375
1048,88480.078125
1049,144660.390625
1050,186831.15625
1051,148069.203125
1052,171104.453125
1053,167347.421875
1054,152775.296875
1055,151135.953125
1056,180896.09375
1057,181939.21875
1058,159144.09375
1059,124949.09375
1060,191847.4375
1061,175310.6875
1062,247037.9375
1063,147683.078125
1064,138048.046875
1065,155123.28125
1066,139586.5625
1067,176365.046875
1068,165127.328125
1069,190910.921875
1070,161495.15625
1071,158362.71875
1072,128020.453125
1073,209806.734375
1074,172268.796875
1075,208041.390625
1076,135597.96875
1077,140895.515625
1078,158281.8125
1079,136322.875
1080,238103.03125
1081,127346.4453125
1082,170864.734375
1083,177541.109375
1084,155941.65625
1085,127325.078125
1086,269924.875
1087,245224.3125
1088,161957.453125
1089,173288.3125
1090,154108.46875
1091,155762.234375
1092,186638.5
1093,182356.46875
1094,113561.140625
1095,162767.546875
1096,93676.171875
1097,185892.03125
1098,217352.53125
1099,162549.65625
1100,127706.671875
1101,298532.65625
1102,156868.5625
1103,206086.78125
1104,167298.734375
1105,169097.1875
1106,218357.25
1107,126429.203125
1108,108045.859375
1109,141231.65625
1110,242685.046875
1111,150145.25
1112,122277.125
1113,165646.828125
1114,119849.90625
1115,143011.71875
1116,227664.421875
1117,125323.125
1118,156457.921875
1119,193788.03125
1120,187821.5625
1121,153496.875
1122,120253.2734375
1123,188945.546875
1124,179385.09375
1125,127668.3515625
1126,241307.53125
1127,122612.6484375
1128,145424.015625
1129,139211.234375
1130,235151.921875
1131,163643.875
1132,229580.46875
1133,217726.5625
1134,179520.5
1135,184371.3125
1136,172798.734375
1137,153960.375
1138,168201.46875
1139,174996.546875
1140,189484.75
1141,199079.109375
1142,162410.359375
1143,122001.0234375
1144,134907.90625
1145,195626.078125
1146,188677.5
1147,136998
1148,192597.453125
1149,156430.203125
1150,152812.1875
1151,115074.859375
1152,124045.078125
1153,190364.09375
1154,156336.328125
1155,192449.140625
1156,157510.28125
1157,157990.734375
1158,179729.390625
1159,171535.796875
1160,106163.3125
1161,132623
1162,205827.1875
1163,179373.09375
1164,154933.171875
1165,236892.171875
1166,180054.703125
1167,134007.171875
1168,239325.953125
1169,190494.265625
1170,183748.21875
1171,119053.7890625
1172,128251.6640625
1173,227282.96875
1174,237403.125
1175,173213.40625
1176,190166.203125
1177,164391.484375
1178,179139.15625
1179,139285.875
1180,197537.578125
1181,180445.78125
1182,146470.484375
1183,159399.421875
1184,147306.484375
1185,143742.453125
1186,131093.296875
1187,234970.546875
1188,130076.2578125
1189,161665.1875
1190,178225.453125
1191,197564.421875
1192,131838.65625
1193,139131.40625
1194,155329.015625
1195,153421.8125
1196,135608.71875
1197,144128.703125
1198,196888.25
1199,119968.7265625
1200,183727.203125
1201,140598.015625
1202,144942.90625
1203,110305.453125
1204,139136.90625
1205,173792.296875
1206,132283.09375
1207,174174.734375
1208,178137.609375
1209,138603.890625
1210,98781.6171875
1211,182032.125
1212,170282.328125
1213,134808.203125
1214,187811.828125
1215,154013.5625
1216,154208.859375
1217,155638.765625
1218,157984.953125
1219,161025.40625
1220,160835.4375
1221,163727.625
1222,180996.53125
1223,145917.75
1224,142589.171875
1225,156399.875
1226,149763.25
1227,168050.25
1228,153168
1229,173921.4375
1230,267822.46875
1231,168111.921875
1232,123344.3125
1233,155967.71875
1234,157870.15625
1235,142887.6875
1236,108379.4375
1237,106503.671875
1238,146484.03125
1239,281051.65625
1240,187555.421875
1241,115176.3203125
1242,139123.953125
1243,146365.71875
1244,182872.296875
1245,172958.9375
1246,199188.5
1247,175270.421875
1248,169468.125
1249,123731.5859375
1250,183582.015625
1251,201489.984375
1252,191929.25
1253,181315.453125
1254,201153.984375
1255,191194.984375
1256,146948.015625
1257,221742.875
1258,125647.4296875
1259,202174.578125
1260,183589.484375
1261,157086.578125
1262,172322.78125
1263,155010.21875
1264,139589.421875
1265,155325.796875
1266,158249.40625
1267,176051.4375
1268,197490.921875
1269,168845.578125
1270,164018.40625
1271,152243.734375
1272,145088.328125
1273,207665.078125
1274,112157.125
1275,265415.90625
1276,163369.703125
1277,195244.9375
1278,141156.96875
1279,163829.25
1280,257549.421875
1281,192588.90625
1282,165986.4375
1283,152556.140625
1284,174291.34375
1285,190112.125
1286,143278.8125
1287,151396.0625
1288,170355.28125
1289,136206.171875
1290,109247.125
1291,160904.5
1292,135155.515625
1293,115997.515625
1294,175896.375
1295,166288.203125
1296,177019.90625
1297,141053.53125
1298,184782.578125
1299,119212.046875
1300,154847.859375
1301,139751.4375
1302,143301.4375
1303,126078.015625
1304,185314.125
1305,195004.203125
1306,121745.625
1307,183881.125
1308,154711.625
1309,140056.5625
1310,189973.375
1311,174589.875
1312,189437.40625
1313,217815.59375
1314,170348.265625
1315,171282.75
1316,111966.40625
1317,162576.796875
1318,175779.109375
1319,157284.765625
1320,179944.40625
1321,213534.203125
1322,136075.171875
1323,232958.859375
1324,129641.09375
1325,196339.734375
1326,179581.984375
1327,162101.625
1328,180567.015625
1329,179417.5625
1330,147965.71875
1331,166744.71875
1332,226226.4375
1333,157126.53125
1334,217050.65625
1335,192871.265625
1336,118026.5390625
1337,179838.96875
1338,203118.78125
1339,177179.765625
1340,198424.84375
1341,212694.109375
1342,164507.984375
1343,213304.9375
1344,138684.734375
1345,178728.890625
1346,162716.609375
1347,122842.375
1348,174967.53125
1349,150370.8125
1350,195575.578125
1351,195872.734375
1352,159898.703125
1353,166821.21875
1354,145224.703125
1355,170647.734375
1356,234164.9375
1357,155331.703125
1358,113971.953125
1359,137700.703125
1360,214601.75
1361,120738.640625
1362,245686.390625
1363,120786.8359375
1364,276278.4375
1365,199791.15625
1366,121408.3046875
1367,124021.265625
1368,155271.5
1369,216331.5
1370,129865.484375
1371,211207.875
1372,146314.453125
1373,184598.421875
1374,121402.0390625
1375,152394.953125
1376,166827.609375
1377,193215.578125
1378,136208.390625
1379,161996.21875
1380,137941.90625
1381,105289.546875
1382,157534.234375
1383,152096.5
1384,166801.140625
1385,146047.796875
1386,177270.1875
1387,190265.328125
1388,225805.484375
1389,183207.140625
1390,181023.359375
1391,169137.328125
1392,193061.09375
1393,190934.078125
1394,166770.21875
1395,136451.484375
1396,133615.703125
1397,156905.5
1398,172127.859375
1399,133975.28125
1400,147356
1401,159763.890625
1402,226261.15625
1403,183131.265625
1404,135651.484375
1405,133140.796875
1406,137394.40625
1407,248318.703125
1408,251740.0625
1409,165493.796875
1410,182224.640625
1411,217813.875
1412,94228.4453125
1413,192479.859375
1414,179853.375
1415,160681.265625
1416,118190.234375
1417,163612.953125
1418,161562.109375
1419,216751.015625
1420,180932.1875
1421,187162.765625
1422,245328.0625
1423,195370.25
1424,145427.359375
1425,134542.046875
1426,122370.734375
1427,165030.3125
1428,124542.640625
1429,127970.1796875
1430,172004.21875
1431,113844.84375
1432,170703.171875
1433,132026.078125
1434,146646.5625
1435,156690.234375
1436,217329.890625
1437,181769.359375
1438,174953.609375
1439,134784.65625
1440,210521.75
1441,124854.0703125
1442,241656.21875
1443,181334.359375
1444,157637.890625
1445,132515.03125
1446,281694.34375
1447,113074.203125
1448,173573.125
1449,174457.796875
1450,139730.8125
1451,172368.328125
1452,269367.15625
1453,240818.78125
1454,173069.59375
1455,127466.0390625
1456,172869.015625
1457,117067.828125
1458,170997.15625
1459,148178.359375
1460,115915.1484375
1461,100900.234375
1462,177697.25
1463,182561.375
1464,182265.59375
1465,117453.28125
1466,182393.625
1467,142434.21875
1468,164279.140625
1469,173289.75
1470,126886.953125
1471,212594.828125
1472,121938.4453125
1473,167800.921875
1474,191462.375
1475,200506.484375
1476,128663.375
1477,176504.9375
1478,173230.8125
1479,154109.6875
1480,198803.625
1481,205320.078125
1482,185697.59375
1483,220104.09375
1484,144056.265625
1485,120478.1875
1486,135277.359375
1487,149106.953125
1488,192176.9375
1489,153424.234375
1490,186095.34375
1491,118873.34375
1492,214317.9375
1493,154479.703125
1494,122298.4765625
1495,108574.171875
1496,143912.296875
1497,247774.828125
1498,142009.296875
1499,141935.546875
1500,157559.703125
1501,262011.09375
1502,153834.203125
1503,161745.25
1504,172237.359375
1505,176903.765625
1506,182167.515625
1507,126632.25
1508,163427.484375
1509,162956.0625
1510,162866.15625
1511,239517.546875
1512,151720.09375
1513,178391.25
1514,161800.4375
1515,183624.15625
1516,145147.421875
1517,190095.671875
1518,183664.71875
1519,118192.640625
1520,176282.9375
1521,221732.65625
1522,93516.4140625
1523,155602.0625
1524,145953.21875
1525,221259.71875
1526,123909.609375
1527,150065.234375
1528,173577.59375
1529,124882.3359375
1530,226649.171875
1531,194219.140625
1532,193731.078125
1533,171021.1875
1534,177818.875
1535,166215.96875
1536,177358.125
1537,194743.3125
1538,170219.421875
1539,231188.734375
1540,107958.09375
1541,148037.015625
1542,168190.375
1543,149597.5625
1544,177646.890625
1545,181511.90625
1546,183333.53125
1547,172371.46875
1548,153765.09375
1549,140510.984375
1550,123713.8125
1551,180567.09375
1552,190182.125
1553,197483.375
1554,186979.765625
1555,172089.234375
1556,142590.75
1557,145498.890625
1558,236697.40625
1559,164127.6875
1560,180219.28125
1561,169775.53125
1562,161103.140625
1563,163163.515625
1564,163572.90625
1565,135109.015625
1566,173088.71875
1567,147219.5
1568,166433.421875
1569,164653.453125
1570,178526.34375
1571,189858.71875
1572,139475.5625
1573,157808.109375
1574,154192.75
1575,201523.96875
1576,203035.96875
1577,160466.390625
1578,204110.46875
1579,120290.125
1580,207726.6875
1581,223291.109375
1582,173917.75
1583,139234.96875
1584,145462.4375
1585,194880.90625
1586,143324.890625
1587,220883.390625
1588,140260.5
1589,186481.515625
1590,166533.53125
1591,165753.5
1592,175314.046875
1593,214908.5625
1594,145185.171875
1595,151021.421875
1596,176500.375
1597,160445.796875
1598,131995.90625
1599,140445.90625
1600,146701.59375
1601,170194.21875
1602,117018.046875
1603,188463.734375
1604,152838.65625
1605,153570.859375
1606,210417.96875
1607,244893.421875
1608,122125.921875
1609,195273.125
1610,98605.8046875
1611,114829.734375
1612,175404.75
1613,177026.640625
1614,114330.6875
1615,182218.609375
1616,145475.265625
1617,183073.453125
1618,107419.9296875
1619,255329.609375
1620,127315.546875
1621,166716.59375
1622,186382.828125
1623,153266.15625
1624,149614.421875
1625,153636.796875
1626,149092.046875
1627,183909.796875
1628,148598.21875
1629,141491.359375
1630,160242.578125
1631,121764.4453125
1632,112368.703125
1633,167336.125
1634,120044.7578125
1635,131629.65625
1636,128830.4140625
1637,196841.140625
1638,153984.0625
1639,137515
1640,157132.515625
1641,194968.78125
1642,133863.359375
1643,104776.9921875
1644,194235.609375
1645,145646
1646,182667.421875
1647,155605.703125
1648,93049.9375
1649,121254.0234375
1650,165495.765625
1651,165522.390625
1652,212267.609375
1653,151354.65625
1654,128433.0625
1655,165326.203125
1656,173745.890625
1657,177554.859375
1658,172569.15625
1659,189326.71875
1660,136974.421875
1661,181350.140625
1662,157759.265625
1663,158376.4375
1664,103617.703125
1665,164212.15625
1666,134966.453125
1667,161192.265625
1668,140700.109375
1669,173816.046875
1670,149088.75
1671,163775.078125
1672,166268.71875
1673,178562.921875
1674,179203.40625
1675,132316.734375
1676,167833.4375
1677,146911.390625
