Id,SalePrice
430,162678.988290044
431,134691.190823056
432,105082.324936518
433,134064.031476215
434,188664.476634348
435,146054.855452827
436,143023.083733482
437,129801.731590503
438,149179.683770592
439,176782.206944493
440,176824.294451685
441,205386.724328532
442,128724.476004746
443,274985.163823945
444,157281.369895354
445,201850.800512161
446,182611.387749138
447,195343.253869243
448,141971.470049427
449,150196.543677027
450,136280.826982754
451,192139.256496373
452,128240.888447857
453,178206.153181968
454,158509.233388074
455,178004.517775065
456,205622.665328817
457,115777.105215452
458,193116.51296116
459,166301.692504944
460,136972.0022232
461,149167.971721198
462,175000.917490812
463,168831.379982054
464,210803.383663981
465,223734.637121728
466,184177.197448478
467,181545.248904587
468,172349.499335732
469,149403.085159543
470,169603.456409825
471,182572.086260859
472,203920.10692278
473,209849.087397547
474,155688.545256248
475,175807.117535747
476,144802.750794061
477,185459.417221162
478,146993.63596345
479,112961.134535057
480,165772.079679331
481,146233.58351248
482,184160.783577684
483,154447.958955214
484,201965.159954394
485,207435.476280063
486,180826.539512346
487,201476.080494779
488,147904.808152306
489,174511.667671729
490,178395.439426279
491,201226.741017336
492,158473.56619174
493,163280.986473761
494,144733.918504555
495,175715.953452904
496,140975.374823545
497,132365.4840006
498,112420.390441043
499,165068.789346662
500,201172.480257107
501,207050.206179919
502,209903.112016616
503,141270.330355938
504,178410.780528922
505,194902.18697055
506,138755.088807239
507,218663.338660573
508,212110.998676746
509,213585.740686032
510,183376.88525056
511,140892.205187735
512,213005.482355404
513,138169.282467083
514,181936.349493239
515,150438.962686756
516,181205.303306399
517,154758.375136061
518,197406.655741664
519,210264.649982948
520,123289.552230442
521,180987.10865877
522,141898.447418845
523,192176.103396368
524,152347.276143875
525,208193.158714743
526,212517.583613122
527,213882.67859704
528,202526.475753861
529,148962.303972425
530,123601.685452285
531,147110.228567672
532,149294.138883213
533,209920.686213477
534,142632.098188437
535,196719.850521973
536,137658.871922694
537,177500.84882488
538,200593.695323225
539,165906.620327092
540,190867.979437729
541,145571.512252081
542,186077.713614632
543,194355.802233701
544,167547.78802814
545,159323.143624133
546,155973.174897665
547,223014.576317158
548,165765.72293577
549,204421.877546219
550,168534.331987825
551,154936.899943192
552,144144.603200341
553,190664.515684622
554,174981.852750102
555,164705.725097343
556,178229.666501476
557,218169.598151656
558,214568.568038163
559,181081.623281564
560,128744.214457098
561,178481.236973657
562,148948.498837235
563,177541.680376184
564,195575.691221204
565,167097.397493132
566,154746.274596338
567,154294.953504216
568,165733.865883106
569,198547.167811219
570,149687.794950816
571,122054.012822417
572,200238.98570597
573,211373.734923597
574,185802.633891366
575,195641.407427805
576,205136.408987888
577,168575.912528714
578,176863.624233632
579,124466.650357192
580,169829.476184881
581,136600.297767055
582,173410.37561562
583,167430.664589884
584,122095.391447845
585,150014.270236827
586,148050.971455531
587,192862.483746936
588,201574.54777825
589,196456.106055542
590,211634.538229378
591,208430.180967251
592,143481.80179775
593,171964.708978451
594,168210.422355967
595,156513.613200776
596,209857.62416355
597,162338.834616493
598,158961.838583424
599,180948.04846319
600,186244.006172708
601,178885.174711202
602,168572.80555988
603,179408.905538657
604,199548.200607393
605,258677.853718877
606,197155.724438763
607,191498.538103147
608,136320.684221115
609,192023.848490136
610,195267.40284864
611,215555.644971896
612,214411.611250906
613,185563.776854275
614,150178.241194461
615,170605.603761949
616,186875.602754705
617,182284.182641149
618,135913.66580735
619,163266.616026658
620,176673.804913804
621,220589.212852288
622,199251.031715144
623,221565.82747519
624,194154.002506998
625,206334.70309651
626,133943.205321884
627,161916.775255112
628,184892.074846717
629,119865.207166699
630,248442.165059016
631,208882.706122507
632,192966.070122222
633,164185.808128615
634,167386.157731096
635,160038.020764531
636,157117.690665588
637,142385.49217394
638,149458.138849587
639,170489.370454394
640,121515.632174875
641,185010.863416705
642,148436.370931483
643,178582.247233615
644,244630.022390828
645,159317.814964202
646,145277.20099865
647,163947.361806045
648,165618.240267722
649,257589.559526971
650,169663.25510945
651,182421.66292756
652,155948.765425754
653,145036.306450569
654,128922.226786656
655,157900.693453268
656,213014.567129169
657,155653.628377517
658,198251.494456784
659,223074.636221299
660,106609.275415541
661,136690.321788758
662,154964.705396663
663,165633.86118507
664,174955.487610299
665,252433.302327037
666,204960.772675379
667,154399.853688967
668,150080.302793148
669,249295.334260091
670,216990.67319629
671,183369.082545902
672,210374.968154266
673,200705.526547614
674,141075.670392553
675,166942.902706338
676,226731.108325142
677,181228.927740175
678,187637.31894544
679,117178.629280917
680,192702.051832903
681,104260.724408815
682,163932.814447082
683,193270.566599874
684,120467.132951875
685,148398.021325804
686,152992.094452247
687,142618.461357016
688,212488.852078461
689,175309.912158026
690,214328.396168107
691,219892.901831313
692,142472.713275124
693,158748.400760275
694,176014.65824439
695,156323.480530636
696,157061.939643517
697,221746.661328165
698,209252.109354732
699,148305.818683948
700,83612.0593454739
701,186213.007273998
702,161230.79280737
703,153251.799937966
704,160620.404123859
705,195500.539194664
706,123117.930903141
707,149022.030003208
708,130150.181319166
709,155501.178909212
710,131150.484825192
711,195224.862134814
712,188159.785124841
713,183002.705149981
714,123031.052173881
715,150590.977616869
716,131125.526550236
717,219840.193455973
718,135111.734914639
719,193864.359919107
720,175688.423385972
721,168232.887896974
722,117519.42360079
723,128783.636763802
724,194739.418824123
725,154390.27942341
726,185444.900816027
727,174216.214098788
728,140738.521293817
729,125906.854722616
730,145074.559869931
731,203122.525881467
732,207486.87252717
733,170626.461313536
734,182763.024437445
735,174029.747165607
736,184563.823809314
737,145598.773466045
738,207423.359768583
739,125280.30681494
740,172992.749759517
741,201565.210783369
742,170258.812640601
743,152219.501635577
744,259331.159005624
745,132787.150262384
746,145725.212775788
747,198061.305582358
748,154201.871201022
749,191013.620303905
750,171070.291706408
751,219580.165097936
752,136051.98816317
753,206712.302632462
754,141278.642391575
755,209037.507664659
756,211074.685171004
757,184239.981537117
758,148943.701634125
759,229415.184218624
760,186394.805934663
761,198505.621310763
762,161413.067418088
763,130661.434928183
764,179172.727951186
765,266118.803996732
766,122896.774935702
767,187765.583755994
768,185823.134293703
769,193973.822558676
770,183731.903892051
771,147384.01715998
772,147464.456304923
773,205815.415677587
774,167062.937694771
775,220355.944053284
776,184334.204903885
777,158822.316967108
778,192716.931121293
779,189784.745823908
780,188712.071186063
781,107872.352550408
782,200442.997406265
783,147397.23071586
784,204019.830948882
785,184337.310812585
786,211645.627085375
787,193008.694139518
788,141820.179607328
789,173266.874696713
790,169015.079626867
791,112333.367632859
792,148407.450689479
793,156883.580670171
794,170474.839707713
795,191093.458987066
796,108468.79166228
797,173450.010096793
798,211331.21910759
799,164005.391626913
800,149701.715799273
801,142601.728628422
802,178732.352070661
803,160743.110147086
804,191980.535222643
805,136023.669687806
806,168455.997586394
807,168297.248365336
808,204582.677520982
809,189007.241888349
810,197862.300892401
811,183509.380383117
812,158444.664974627
813,251317.106747111
814,106099.78095992
815,151713.224477209
816,195368.815176733
817,132201.146078748
818,207360.782097198
819,189869.542263014
820,182574.59850644
821,221317.723286248
822,151829.277268989
823,179253.616997686
824,160731.101571017
825,141788.199504264
826,181762.894767395
827,199093.996454868
828,193165.582154662
829,210086.91227422
830,167362.27713224
831,156768.289239047
832,160981.101470522
833,167360.554831231
834,174263.847219243
835,164508.206552221
836,238959.049304085
837,257426.410926204
838,191579.289765711
839,152374.363361664
840,231484.017687117
841,176362.294639448
842,172997.294787665
843,192764.777614227
844,168413.715449354
845,208580.235272177
846,199035.553898341
847,154736.180637981
848,184591.511122847
849,213648.443709269
850,127526.769836951
851,134040.176064604
852,196851.535064062
853,193476.758747041
854,135678.279635214
855,139155.941661926
856,181759.95677244
857,202628.300501659
858,170635.465234498
859,140011.654972019
860,167120.975986338
861,135940.955473068
862,200150.377442333
863,186969.33951302
864,182720.540024138
865,132530.405027561
866,184169.597814284
867,274147.46730512
868,139438.784129654
869,159979.848869052
870,182271.859300625
871,199629.741058404
872,133673.580322784
873,177109.863094978
874,202955.968396956
875,203874.929213621
876,129910.338992003
877,144512.130291407
878,168936.957421775
879,135728.028014981
880,159699.065783481
881,155330.777615631
882,186673.51832474
883,182694.023075856
884,144035.402045241
885,172968.499001971
886,178709.888634222
887,130442.77455788
888,180506.734949464
889,168317.439022824
890,189688.852490721
891,191955.943059543
892,158056.062839487
893,153666.539319267
894,146690.134802439
895,227904.786913618
896,168085.193692527
897,190046.510123921
898,194522.977355529
899,214531.038146909
900,176772.254008156
901,198376.721731688
902,205970.433406275
903,127802.316109204
904,136283.180344775
905,186293.975495553
906,157160.371874122
907,213274.849366987
908,153952.785357595
909,147390.253958245
910,170411.815806435
911,158629.157335397
912,126927.028739506
913,143245.815518946
914,152281.726368806
915,217827.261136162
916,204356.881499597
917,143901.521617906
918,167138.516949247
919,137677.718595084
920,158757.437592184
921,199384.76933574
922,143307.277300027
923,197338.61801385
924,173715.765595915
925,134468.705642002
926,118714.074497465
927,211889.905295732
928,153126.827847264
929,148396.962187626
930,177409.048030991
931,189241.567127405
932,126633.212262012
933,232915.201189021
934,129097.745572337
935,126335.728857065
936,162345.185259995
937,185742.051375477
938,109020.592191819
939,169884.508393681
940,178977.889675417
941,200406.717273747
942,147458.007534111
943,149870.500419587
944,154913.354160671
945,146232.707114724
946,110709.784995068
947,197433.69382327
948,201776.888570506
949,186430.642178953
950,136657.580904951
951,144390.932894556
952,172046.627981728
953,157154.440127285
954,215601.842448511
955,206024.974695064
956,115744.839029597
957,157768.987763717
958,149663.890485457
959,181543.662738733
960,225848.649448144
961,121859.610789195
962,154311.277322438
963,153134.743626941
964,187413.016860034
965,218330.169378063
966,201007.238141707
967,180632.941438049
968,162542.417023115
969,180876.924835473
970,127176.20489046
971,136743.842071237
972,189723.642165224
973,82325.5899822457
974,157546.836391201
975,172730.344004128
976,202449.014289586
977,150914.777513906
978,133646.960816182
979,173006.005024031
980,148595.923818094
981,113763.237467531
982,182245.036579895
983,167823.737548211
984,253337.193921656
985,204818.278771443
986,214996.139092095
987,196104.405644343
988,163130.699469658
989,181744.269438511
990,162008.616021604
991,185367.958149516
992,176380.971559926
993,121838.433146428
994,188417.132913843
995,209243.129881909
996,151284.643398508
997,157232.892711917
998,152050.567471517
999,165083.596724676
1000,207153.631387747
1001,203224.614021415
1002,129109.023512342
1003,166119.160540637
1004,226439.677724597
1005,147086.942924904
1006,192599.450987486
1007,182502.052691636
1008,226230.155294048
1009,123204.734978379
1010,169633.32104459
1011,170527.411033178
1012,134940.785137849
1013,127466.16607079
1014,119332.769210456
1015,173192.211414902
1016,154979.29272347
1017,177976.462101965
1018,239805.729809342
1019,150856.52287271
1020,204412.052697219
1021,143128.262083133
1022,152431.84189212
1023,178784.835876058
1024,128502.445478272
1025,163101.516647082
1026,181333.256860793
1027,158795.033344972
1028,180489.920465277
1029,180831.833991913
1030,160421.710886379
1031,156489.092399676
1032,162878.09502172
1033,171108.353312525
1034,193563.253799746
1035,177170.99369811
1036,176847.069414821
1037,194321.917420441
1038,154231.553539112
1039,205402.386490934
1040,166159.837433825
1041,174108.717710358
1042,256996.125948153
1043,198474.683131938
1044,163697.394400933
1045,182672.040845642
1046,229114.744345433
1047,145254.650942892
1048,116897.077902589
1049,158453.178093767
1050,188963.448653687
1051,175528.790379676
1052,174984.582783395
1053,177916.071694863
1054,167114.074423247
1055,147901.947594471
1056,183372.761036339
1057,188638.050129402
1058,176849.960752817
1059,129761.128588991
1060,200669.222803229
1061,197312.976485028
1062,247017.49007999
1063,158621.319754065
1064,161821.223442075
1065,160026.162115714
1066,142931.338201917
1067,183935.284631827
1068,186420.684338071
1069,182054.455190483
1070,150762.583779743
1071,186335.219711076
1072,127772.922736426
1073,173596.901750487
1074,174911.445722284
1075,223229.371062282
1076,138676.353257305
1077,164828.778389435
1078,137481.283032106
1079,118218.471992204
1080,226158.136393973
1081,145968.914475823
1082,173499.299740132
1083,185646.236910263
1084,151538.75518993
1085,113601.742094022
1086,236438.619448757
1087,201085.883409734
1088,179319.796044588
1089,195283.124743812
1090,162500.655485055
1091,172561.036800833
1092,197786.770234997
1093,171486.058411292
1094,129505.3549716
1095,162005.202104589
1096,106759.072647276
1097,192365.62110808
1098,230555.248679575
1099,160382.758341995
1100,120666.715476003
1101,215708.387643286
1102,165156.15265642
1103,204487.697208765
1104,171460.966319847
1105,188529.785265054
1106,221894.383998647
1107,128487.105517032
1108,114145.899364206
1109,154245.266434589
1110,214125.345301714
1111,146848.19333563
1112,103786.533720598
1113,171747.503130524
1114,127934.253969784
1115,164296.215087273
1116,243275.975053645
1117,120116.670938002
1118,134481.757644107
1119,218039.731340514
1120,194215.855021871
1121,177865.412025997
1122,147899.350732803
1123,167112.933166995
1124,173951.520987068
1125,139879.72517016
1126,224670.157474414
1127,132247.276793776
1128,151299.463028
1129,160497.255258482
1130,225604.895623515
1131,141423.87663086
1132,212372.029388682
1133,183369.952657158
1134,173134.088446791
1135,166214.218151154
1136,197764.266691515
1137,158455.410661079
1138,188045.785489987
1139,184581.220560353
1140,183596.55041388
1141,173926.103188491
1142,188167.444315618
1143,157094.652828484
1144,88624.7499285884
1145,201647.337685775
1146,188138.314094084
1147,149459.223568201
1148,212703.132546743
1149,170361.286918023
1150,172203.947372337
1151,135820.648313932
1152,150928.985923342
1153,192533.139406277
1154,187783.377099687
1155,195975.577187717
1156,159149.081620458
1157,185579.392845922
1158,173742.063550538
1159,162566.954354971
1160,125117.042354358
1161,130997.843018088
1162,204815.823041063
1163,186170.023063582
1164,155476.040496824
1165,221666.515874578
1166,169447.028840514
1167,149904.933177785
1168,242735.556806919
1169,199030.405426405
1170,172149.500215543
1171,122497.661136107
1172,149880.521322723
1173,193358.250866012
1174,246644.419903195
1175,199818.523597481
1176,174084.740260376
1177,165301.433570592
1178,240729.17549328
1179,167432.95161518
1180,184941.730213528
1181,189731.02782821
1182,185586.719485503
1183,137198.931628831
1184,168387.646386415
1185,142250.54947614
1186,145476.251449609
1187,225407.549087617
1188,129415.628082351
1189,152184.107498978
1190,213599.096492095
1191,203927.910059062
1192,132089.616601485
1193,162795.576379499
1194,155320.897920907
1195,163476.747881836
1196,156044.369043736
1197,167552.96315657
1198,209897.562175649
1199,137635.038436741
1200,192057.675211572
1201,167732.753939655
1202,159199.767795846
1203,127083.16074848
1204,142239.526278894
1205,163631.411555741
1206,142418.515822177
1207,156959.313063298
1208,188558.621595401
1209,172304.724113672
1210,96089.9125976066
1211,185698.473597046
1212,190140.331643816
1213,147275.128615495
1214,186825.600554428
1215,167742.649222619
1216,163587.412929745
1217,197002.941119438
1218,177809.657447856
1219,181468.777580591
1220,121413.929894767
1221,137460.545190867
1222,193174.327899616
1223,156105.307841084
1224,154896.970691286
1225,158797.684823087
1226,181805.66470632
1227,180369.919965103
1228,132315.997226188
1229,205663.931700974
1230,230057.63715184
1231,169895.157688529
1232,121983.430678429
1233,156880.494345945
1234,178969.010622312
1235,113104.65871413
1236,106198.791341417
1237,113963.476547303
1238,173444.191141472
1239,248829.272864206
1240,195733.341363175
1241,127578.281140197
1242,145176.405327982
1243,222073.301322454
1244,184673.285557617
1245,186217.856685508
1246,211903.927363085
1247,199776.587754061
1248,177324.779314182
1249,130419.164818267
1250,165116.802339154
1251,205987.656455166
1252,170082.590269508
1253,205788.277715662
1254,199199.464174278
1255,189020.710953983
1256,115790.662946968
1257,228536.311141671
1258,145214.973083019
1259,204367.928427302
1260,163667.224726213
1261,97490.8085441868
1262,166105.466193681
1263,170385.718243911
1264,141800.190038851
1265,166487.562550773
1266,144999.979527898
1267,210294.151566351
1268,177412.250269396
1269,154294.53563977
1270,181777.090232684
1271,156495.45790993
1272,176854.70079903
1273,208323.65745695
1274,120622.174509478
1275,211210.699745163
1276,173413.876341886
1277,198560.770136957
1278,151334.800290897
1279,164242.68655139
1280,217159.35826938
1281,202656.29137727
1282,166387.279608979
1283,149715.358455349
1284,171659.498892638
1285,184796.617415598
1286,160188.111724609
1287,159736.364599875
1288,140863.707942845
1289,145779.813779407
1290,108799.814979318
1291,123632.545342109
1292,135571.666348441
1293,124622.008145643
1294,189666.443459601
1295,147937.398368974
1296,257596.65370312
1297,124632.449776156
1298,180393.19250868
1299,112336.807958276
1300,172939.972500794
1301,142600.137642291
1302,155006.008662974
1303,139162.221590527
1304,177690.857213287
1305,190437.85776941
1306,126763.074288253
1307,223427.555049853
1308,182007.321225311
1309,105826.735913008
1310,156432.129741891
1311,147989.014536728
1312,194504.081151032
1313,248149.056444339
1314,182891.064546341
1315,188872.24405412
1316,112052.814750015
1317,164023.514394714
1318,172066.908500084
1319,178205.836438395
1320,182832.797032074
1321,200121.703601448
1322,141009.245167227
1323,222504.613006467
1324,139755.009413821
1325,215798.063408144
1326,175961.644536009
1327,176932.983885498
1328,173803.731842312
1329,176102.650478427
1330,153258.73530437
1331,169957.179559895
1332,231975.401049113
1333,161689.988612673
1334,232485.771567238
1335,202547.024039057
1336,128020.091316813
1337,176320.330847662
1338,190409.856969016
1339,189584.231698141
1340,191290.208359562
1341,244627.119650788
1342,128522.346699176
1343,193011.785705857
1344,132647.612450055
1345,175512.690745485
1346,183323.709538465
1347,131379.991138276
1348,165772.237681666
1349,166126.345994562
1350,197011.777843885
1351,174084.523154472
1352,191617.385621412
1353,193142.279523265
1354,148894.082050905
1355,191303.545600212
1356,236825.904276717
1357,179587.886424596
1358,120417.483928427
1359,161988.27401182
1360,210260.993792241
1361,126116.194669654
1362,263887.084362854
1363,148797.713273012
1364,231082.615451117
1365,213738.526275473
1366,135285.92820062
1367,156379.452796628
1368,182426.634439026
1369,196292.614917257
1370,134171.955379022
1371,231778.622572743
1372,147408.979131495
1373,195453.531836377
1374,154270.013700504
1375,171299.081024313
1376,192353.90279402
1377,197829.719116207
1378,150353.950312015
1379,174182.766784803
1380,157886.067848878
1381,109868.189134375
1382,176822.698516966
1383,157208.786186386
1384,150583.543817604
1385,152370.124151547
1386,187611.154904695
1387,194303.52533964
1388,179013.506095804
1389,166268.531045198
1390,187825.757622817
1391,188112.248030125
1392,191416.998750627
1393,197924.55685815
1394,140691.269571188
1395,134016.868715998
1396,140168.484125165
1397,170562.460684314
1398,191306.072868993
1399,184188.086088705
1400,151811.906940459
1401,171544.501820768
1402,212454.131633743
1403,190705.577260745
1404,166317.469694958
1405,147560.244111182
1406,139081.48804567
1407,243081.376795858
1408,235759.254293816
1409,154726.753053102
1410,188404.585574787
1411,233698.87880609
1412,115520.242890531
1413,193089.769931354
1414,192560.853986276
1415,207571.954102442
1416,135797.143711912
1417,140240.006671531
1418,160467.278444683
1419,232647.117770361
1420,198704.822434332
1421,183905.305891601
1422,202364.438596447
1423,210006.39860925
1424,163846.039823521
1425,148438.229029378
1426,167291.851320306
1427,177046.322191867
1428,144121.208262213
1429,139078.530841059
1430,182885.668921996
1431,115468.82374026
1432,165841.983029708
1433,137014.828864774
1434,166465.266399282
1435,183480.952514401
1436,200035.712052437
1437,144096.611317001
1438,172133.14450958
1439,140479.781299316
1440,227995.376178472
1441,134586.088394497
1442,219195.705160321
1443,160949.381022976
1444,156236.161407405
1445,133237.528441835
1446,257773.246310026
1447,127479.943459197
1448,192877.756419909
1449,163758.229949728
1450,167136.988894494
1451,186784.622890719
1452,230179.619872787
1453,181992.996304595
1454,203826.68197258
1455,135191.656937612
1456,180958.59732639
1457,139351.999789705
1458,184319.031318889
1459,172271.218780224
1460,126484.18421981
1461,118602.693994774
1462,187833.282347
1463,200816.284650949
1464,181472.848890055
1465,132388.618649853
1466,150127.963369071
1467,147086.848266584
1468,149689.078826444
1469,167719.94255613
1470,143411.679129674
1471,228807.71842702
1472,130483.455849105
1473,181384.365695135
1474,211021.335509488
1475,209503.241100435
1476,136152.616893818
1477,158922.78114648
1478,167025.080248726
1479,181500.053786116
1480,214145.498016131
1481,208911.536053993
1482,200268.035260194
1483,206851.155090743
1484,155929.438052688
1485,139248.580658106
1486,169520.741398335
1487,142302.441753123
1488,183166.115440226
1489,135904.511048611
1490,192422.999104353
1491,128037.869140947
1492,214907.922353464
1493,181427.626705184
1494,153505.964682704
1495,107167.391685596
1496,161598.264176862
1497,172786.614916681
